0	0
0.3141592653589793	0.309016994374947
0.6283185307179586	0.587785252292092
0.9424777960769379	0.809016994300917
1.2566370614359172	0.951056513189244
1.5707963267948966	0.999999943741051
1.8849555921538759	0.951055917442382
2.199114857512855	0.809012578633666
2.5132741228718345	0.587760370521949
2.827433388230814	0.308902849059173
3.141592653589793	-0.000445160238209397
3.4557519189487724	-0.310539135148343
3.7699111843077517	-0.592453658643016
4.084070449666731	-0.822083951296233
4.39822971502571	-0.984887691509119
4.71238898038469	-1.08189021082585
5.026548245743669	-1.13797751815571
5.340707511102648	-1.21420411431179
5.654866776461628	-1.42678445344899
5.969026041820607	-1.97665937929622


0	0
0.3141592653589793	0.309016994374947
0.6283185307179586	0.587785252292473
0.9424777960769379	0.809016994374947
1.2566370614359172	0.951056516295154
1.5707963267948966	1.00000000000000
1.8849555921538759	0.951056516295154
2.199114857512855	0.809016994374950
2.5132741228718345	0.587785252292535
2.827433388230814	0.309016994375868
3.141592653589793	1.03479179603868e-11
3.4557519189487724	-0.309016994282605
3.7699111843077517	-0.587785251611829
4.084070449666731	-0.809016990102323
4.39822971502571	-0.951056492903868
4.71238898038469	-0.999999886188400
5.026548245743669	-0.951056016613297
5.340707511102648	-0.809014990017810
5.654866776461628	-0.587777830573116
5.969026041820607	-0.308991406783874


0	0
0.3141592653589793	0.309016994374947
0.6283185307179586	0.587785252292473
0.9424777960769379	0.809016994374947
1.2566370614359172	0.951056516295154
1.5707963267948966	1.00000000000000
1.8849555921538759	0.951056516295154
2.199114857512855	0.809016994374948
2.5132741228718345	0.587785252292473
2.827433388230814	0.309016994374948
3.141592653589793	4.96073570640781e-16
3.4557519189487724	-0.309016994374948
3.7699111843077517	-0.587785252292473
4.084070449666731	-0.809016994374948
4.39822971502571	-0.951056516295151
4.71238898038469	-0.999999999999998
5.026548245743669	-0.951056516295154
5.340707511102648	-0.809016994374950
5.654866776461628	-0.587785252292471
5.969026041820607	-0.309016994374950


0	1
0.3141592653589793	0.951056516295152
0.6283185307179586	0.809016994367061
0.9424777960769379	0.587785251272005
1.2566370614359172	0.309016962281110
1.5707963267948966	-4.64766008436736e-7
1.8849555921538759	-0.309021113839422
2.199114857512855	-0.587811264482095
2.5132741228718345	-0.809145110340719
2.827433388230814	-0.951578324197566
3.141592653589793	-1.00182910401362
3.4557519189487724	-0.956734008500976
3.7699111843077517	-0.824953800785842
4.084070449666731	-0.628892029607214
4.39822971502571	-0.407665554025027
4.71238898038469	-0.222441024590329
5.026548245743669	-0.166033836163137
5.340707511102648	-0.379365629856458
5.654866776461628	-1.07820240874132
5.969026041820607	-2.59455710877357


0	1
0.3141592653589793	0.951056516295154
0.6283185307179586	0.809016994374947
0.9424777960769379	0.587785252292473
1.2566370614359172	0.309016994374948
1.5707963267948966	-3.11125471149769e-17
1.8849555921538759	-0.309016994374946
2.199114857512855	-0.587785252292443
2.5132741228718345	-0.809016994374386
2.827433388230814	-0.951056516287678
3.141592653589793	-0.999999999924350
3.4557519189487724	-0.951056515681611
3.7699111843077517	-0.809016990230792
4.084070449666731	-0.587785228287644
4.39822971502571	-0.309016872388327
4.71238898038469	5.53744521093146e-7
5.026548245743669	0.309019272644508
5.340707511102648	0.587793849642394
5.654866776461628	0.809047045945185
5.969026041820607	0.951154622789225


0	1
0.3141592653589793	0.951056516295154
0.6283185307179586	0.809016994374947
0.9424777960769379	0.587785252292473
1.2566370614359172	0.309016994374948
1.5707963267948966	-3.10304785651976e-17
1.8849555921538759	-0.309016994374947
2.199114857512855	-0.587785252292473
2.5132741228718345	-0.809016994374947
2.827433388230814	-0.951056516295153
3.141592653589793	-1.00000000000000
3.4557519189487724	-0.951056516295154
3.7699111843077517	-0.809016994374947
4.084070449666731	-0.587785252292475
4.39822971502571	-0.309016994374944
4.71238898038469	-2.91770436217877e-15
5.026548245743669	0.309016994374947
5.340707511102648	0.587785252292472
5.654866776461628	0.809016994374953
5.969026041820607	0.951056516295158


0	0
0.2	0.134080000000000
0.4	0.180693333333333
0.6	0.191040000000000
0.8	0.216320000000000
1.0	0.333333333333333
1.2	0.670079999999999
1.4	1.43136000000000
1.6	2.92437333333334
1.8	5.58432000000000
2.0	10.0000000000000
2.2	16.9394133333333
2.4	27.3753600000000
2.6	42.5110400000000
2.8	63.8056533333333
3.0	93.0000000000000
3.2	132.142080000000
3.4	183.612693333333
3.6	250.151040000000
3.8	334.880320000000


0	0
0.2	0.134064009201552
0.4	0.179731574617848
0.6	0.180715604845714
0.8	0.161496082276684
1.0	0.135097001763668
1.2	0.107145233554285
1.4	0.0760583931575310
1.6	0.0269368861437744
1.8	-0.0867162667885717
2.0	-0.384479717813052
2.2	-1.14211780904184
2.4	-2.94485616932572
2.6	-6.95279377612080
2.8	-15.3376304904217
3.0	-31.9714285714286
3.2	-63.4745158402800
3.4	-120.761401276853
3.6	-221.261235188297
3.8	-392.033429970633


0	0
0.2	0.134064009207128
0.4	0.179731585646889
0.6	0.180716527147321
0.8	0.161517214395724
1.0	0.135335283236612
1.2	0.108861543947295
1.4	0.0851340876753045
1.6	0.0652195263653854
1.8	0.0491827004051266
2.0	0.0366312777774555
2.2	0.0270101477865940
2.4	0.0197513929154914
2.6	0.0143430674686128
2.8	0.0103540181568210
3.0	0.00743625443683867
3.2	0.00531696796423228
3.4	0.00378673630343089
3.6	0.00268713158135813
3.8	0.00189866215565100


